,03.06.2021
Bad Berleburg,0
Bad Laasphe,6
Burbach,0
Erndtebrück,0
Freudenberg,0
Hilchenbach,1
Kreuztal,0
Netphen,2
Neunkirchen,0
Siegen,7
Wilnsdorf,1
