,14.09.2021
Bad Berleburg,0
Bad Laasphe,0
Burbach,0
Erndtebrück,0
Freudenberg,1
Hilchenbach,0
Kreuztal,1
Netphen,1
Neunkirchen,0
Siegen,9
Wilnsdorf,0
