,09.11.2021
Bad Berleburg,0
Bad Laasphe,3
Burbach,0
Erndtebrück,0
Freudenberg,8
Hilchenbach,1
Kreuztal,1
Netphen,2
Neunkirchen,0
Siegen,7
Wilnsdorf,2
