,13.08.2021
Bad Berleburg,1
Bad Laasphe,1
Burbach,5
Erndtebrück,0
Freudenberg,1
Hilchenbach,0
Kreuztal,2
Netphen,10
Neunkirchen,0
Siegen,8
Wilnsdorf,4
