,02_07_2022,neu
Augustdorf,2455,0
Bad Salzuflen,6812,0
Barntrup,930,0
Blomberg,1950,0
Detmold,9962,0
Dörentrup,693,0
Extertal,714,0
Horn-Bad Meinberg,1892,0
Kalletal,1394,0
Lage,5105,0
Lemgo,4545,0
Leopoldshöhe,2297,0
Lügde,647,0
Oerlinghausen,1761,0
Schieder-Schwalenberg,925,0
Schlangen,954,0
