,11_01_2021,neu
Augustdorf,1383,0
Bad Salzuflen,3848,0
Barntrup,480,0
Blomberg,909,0
Detmold,4919,0
Dörentrup,274,0
Extertal,365,0
Horn-Bad Meinberg,997,0
Kalletal,767,0
Lage,2816,0
Lemgo,2443,0
Leopoldshöhe,1068,0
Lügde,327,0
Oerlinghausen,904,0
Schieder-Schwalenberg,488,0
Schlangen,392,0
