,01_24_2022,neu
Augustdorf,2217,0
Bad Salzuflen,5751,0
Barntrup,805,0
Blomberg,1579,0
Detmold,8051,0
Dörentrup,600,0
Extertal,565,0
Horn-Bad Meinberg,1598,0
Kalletal,1252,0
Lage,4385,0
Lemgo,3922,0
Leopoldshöhe,1909,0
Lügde,462,0
Oerlinghausen,1456,0
Schieder-Schwalenberg,751,0
Schlangen,820,0
