,11_21_2021,neu
Augustdorf,1498,0
Bad Salzuflen,4082,0
Barntrup,519,0
Blomberg,1005,0
Detmold,5341,0
Dörentrup,339,0
Extertal,392,0
Horn-Bad Meinberg,1095,0
Kalletal,850,0
Lage,3057,0
Lemgo,2635,0
Leopoldshöhe,1162,0
Lügde,339,0
Oerlinghausen,973,0
Schieder-Schwalenberg,518,0
Schlangen,444,0
