,01_17_2022,neu
Augustdorf,2116,0
Bad Salzuflen,5517,0
Barntrup,784,0
Blomberg,1463,0
Detmold,7537,0
Dörentrup,566,0
Extertal,539,0
Horn-Bad Meinberg,1506,0
Kalletal,1211,0
Lage,4176,0
Lemgo,3806,0
Leopoldshöhe,1838,0
Lügde,424,0
Oerlinghausen,1388,0
Schieder-Schwalenberg,717,0
Schlangen,798,0
