,09_20_2021,neu
Augustdorf,1180,0
Bad Salzuflen,3577,0
Barntrup,415,0
Blomberg,836,0
Detmold,4281,0
Dörentrup,212,0
Extertal,331,0
Horn-Bad Meinberg,911,0
Kalletal,657,0
Lage,2531,0
Lemgo,2083,0
Leopoldshöhe,930,0
Lügde,296,0
Oerlinghausen,812,0
Schieder-Schwalenberg,440,0
Schlangen,356,0
