,06_23_2021,neu
Augustdorf,931,0
Bad Salzuflen,3128,0
Barntrup,383,0
Blomberg,748,0
Detmold,3633,0
Dörentrup,178,0
Extertal,318,0
Horn-Bad Meinberg,836,0
Kalletal,530,0
Lage,2246,0
Lemgo,1840,2
Leopoldshöhe,801,0
Lügde,224,0
Oerlinghausen,664,0
Schieder-Schwalenberg,382,0
Schlangen,283,0
