,07_16_2021
Coesfeld,1033
Ascheberg,452
Nottuln,444
Lüdinghausen,730
Nordkirchen,237
Havixbeck,257
Billerbeck,235
Senden,418
Olfen,431
Rosendahl,386
Dülmen,1022
Kreis Coesfeld,5645
