,08_09_2021
Coesfeld,1054
Ascheberg,456
Nottuln,454
Lüdinghausen,737
Nordkirchen,238
Havixbeck,258
Billerbeck,239
Senden,421
Olfen,435
Rosendahl,391
Dülmen,1041
Kreis Coesfeld,5724
