,09_23_2021
Coesfeld,1213
Ascheberg,497
Nottuln,535
Lüdinghausen,819
Nordkirchen,248
Havixbeck,284
Billerbeck,253
Senden,516
Olfen,450
Rosendahl,442
Dülmen,1201
Kreis Coesfeld,6458
