,10_11_2021
Coesfeld,1232
Ascheberg,511
Nottuln,545
Lüdinghausen,826
Nordkirchen,255
Havixbeck,287
Billerbeck,255
Senden,531
Olfen,455
Rosendahl,447
Dülmen,1214
Kreis Coesfeld,6558
