,01_27_2022
Coesfeld,2574
Ascheberg,1121
Nottuln,1114
Lüdinghausen,1753
Nordkirchen,577
Havixbeck,824
Billerbeck,606
Senden,1367
Olfen,940
Rosendahl,824
Dülmen,2662
Kreis Coesfeld,14362
