,11_05_2021
Coesfeld,1286
Ascheberg,528
Nottuln,577
Lüdinghausen,858
Nordkirchen,297
Havixbeck,310
Billerbeck,274
Senden,564
Olfen,478
Rosendahl,461
Dülmen,1254
Kreis Coesfeld,6887
