,02_10_2022
Coesfeld,3852
Ascheberg,1574
Nottuln,1488
Lüdinghausen,2426
Nordkirchen,887
Havixbeck,1274
Billerbeck,928
Senden,1910
Olfen,1276
Rosendahl,1143
Dülmen,4020
Kreis Coesfeld,20778
