,12_21_2021
Coesfeld,1586
Ascheberg,715
Nottuln,741
Lüdinghausen,1124
Nordkirchen,397
Havixbeck,410
Billerbeck,411
Senden,836
Olfen,602
Rosendahl,585
Dülmen,1618
Kreis Coesfeld,9025
