,01_18_2022
Coesfeld,2008
Ascheberg,834
Nottuln,917
Lüdinghausen,1420
Nordkirchen,496
Havixbeck,583
Billerbeck,518
Senden,1054
Olfen,787
Rosendahl,691
Dülmen,2023
Kreis Coesfeld,11331
