,02_17_2022
Coesfeld,4406
Ascheberg,1805
Nottuln,1729
Lüdinghausen,2683
Nordkirchen,1095
Havixbeck,1508
Billerbeck,1083
Senden,2145
Olfen,1435
Rosendahl,1342
Dülmen,4691
Kreis Coesfeld,23922
