,09_01_2021
Coesfeld,1136
Ascheberg,479
Nottuln,477
Lüdinghausen,789
Nordkirchen,241
Havixbeck,268
Billerbeck,243
Senden,483
Olfen,445
Rosendahl,423
Dülmen,1147
Kreis Coesfeld,6131
