,07_22_2021
Coesfeld,1035
Ascheberg,454
Nottuln,446
Lüdinghausen,735
Nordkirchen,237
Havixbeck,257
Billerbeck,238
Senden,419
Olfen,431
Rosendahl,387
Dülmen,1023
Kreis Coesfeld,5662
