,12_30_2021
Coesfeld,1634
Ascheberg,752
Nottuln,765
Lüdinghausen,1180
Nordkirchen,413
Havixbeck,432
Billerbeck,430
Senden,872
Olfen,632
Rosendahl,612
Dülmen,1674
Kreis Coesfeld,9396
