,07_30_2021
Coesfeld,1051
Ascheberg,456
Nottuln,450
Lüdinghausen,735
Nordkirchen,238
Havixbeck,257
Billerbeck,238
Senden,420
Olfen,434
Rosendahl,389
Dülmen,1029
Kreis Coesfeld,5697
