,01_17_2022
Coesfeld,1983
Ascheberg,829
Nottuln,909
Lüdinghausen,1398
Nordkirchen,493
Havixbeck,577
Billerbeck,514
Senden,1038
Olfen,778
Rosendahl,683
Dülmen,1986
Kreis Coesfeld,11188
