,09_20_2021
Coesfeld,1202
Ascheberg,495
Nottuln,528
Lüdinghausen,809
Nordkirchen,246
Havixbeck,284
Billerbeck,252
Senden,499
Olfen,448
Rosendahl,442
Dülmen,1197
Kreis Coesfeld,6402
