,10_13_2021
Coesfeld,1233
Ascheberg,511
Nottuln,545
Lüdinghausen,827
Nordkirchen,255
Havixbeck,289
Billerbeck,256
Senden,531
Olfen,456
Rosendahl,449
Dülmen,1215
Kreis Coesfeld,6567
