,06_03_2021
Coesfeld,1030
Ascheberg,449
Nottuln,438
Lüdinghausen,727
Nordkirchen,232
Havixbeck,253
Billerbeck,234
Senden,412
Olfen,428
Rosendahl,383
Dülmen,967
Kreis Coesfeld,5553
