,06_04_2021
Coesfeld,1031
Ascheberg,451
Nottuln,438
Lüdinghausen,727
Nordkirchen,232
Havixbeck,254
Billerbeck,234
Senden,413
Olfen,429
Rosendahl,384
Dülmen,969
Kreis Coesfeld,5562
