,01_31_2022
Coesfeld,2835
Ascheberg,1286
Nottuln,1211
Lüdinghausen,1938
Nordkirchen,645
Havixbeck,949
Billerbeck,689
Senden,1509
Olfen,1000
Rosendahl,895
Dülmen,2953
Kreis Coesfeld,15910
