,08_27_2021
Coesfeld,1124
Ascheberg,473
Nottuln,475
Lüdinghausen,785
Nordkirchen,240
Havixbeck,264
Billerbeck,243
Senden,479
Olfen,443
Rosendahl,408
Dülmen,1119
Kreis Coesfeld,6053
