,10_14_2021
Coesfeld,1233
Ascheberg,511
Nottuln,546
Lüdinghausen,827
Nordkirchen,255
Havixbeck,289
Billerbeck,257
Senden,532
Olfen,456
Rosendahl,449
Dülmen,1215
Kreis Coesfeld,6570
