,01_19_2022
Coesfeld,2053
Ascheberg,856
Nottuln,934
Lüdinghausen,1445
Nordkirchen,506
Havixbeck,611
Billerbeck,527
Senden,1096
Olfen,814
Rosendahl,697
Dülmen,2071
Kreis Coesfeld,11610
