,11_11_2021
Coesfeld,1295
Ascheberg,552
Nottuln,591
Lüdinghausen,868
Nordkirchen,317
Havixbeck,325
Billerbeck,276
Senden,580
Olfen,485
Rosendahl,464
Dülmen,1272
Kreis Coesfeld,7025
