,10_08_2021
Coesfeld,1232
Ascheberg,510
Nottuln,542
Lüdinghausen,826
Nordkirchen,255
Havixbeck,286
Billerbeck,253
Senden,530
Olfen,455
Rosendahl,447
Dülmen,1209
Kreis Coesfeld,6545
