,11_10_2021
Coesfeld,1291
Ascheberg,548
Nottuln,587
Lüdinghausen,868
Nordkirchen,309
Havixbeck,315
Billerbeck,276
Senden,579
Olfen,484
Rosendahl,464
Dülmen,1266
Kreis Coesfeld,6987
