,12_03_2021
Coesfeld,1465
Ascheberg,624
Nottuln,699
Lüdinghausen,968
Nordkirchen,370
Havixbeck,386
Billerbeck,350
Senden,689
Olfen,555
Rosendahl,525
Dülmen,1453
Kreis Coesfeld,8084
