,02_04_2022
Coesfeld,3319
Ascheberg,1412
Nottuln,1321
Lüdinghausen,2186
Nordkirchen,730
Havixbeck,1086
Billerbeck,808
Senden,1690
Olfen,1115
Rosendahl,1000
Dülmen,3429
Kreis Coesfeld,18096
