,10_07_2021
Coesfeld,1232
Ascheberg,507
Nottuln,542
Lüdinghausen,826
Nordkirchen,255
Havixbeck,284
Billerbeck,253
Senden,530
Olfen,454
Rosendahl,445
Dülmen,1209
Kreis Coesfeld,6537
