,08_12_2021
Coesfeld,1055
Ascheberg,460
Nottuln,456
Lüdinghausen,742
Nordkirchen,238
Havixbeck,258
Billerbeck,239
Senden,427
Olfen,436
Rosendahl,391
Dülmen,1044
Kreis Coesfeld,5746
