,07_29_2021
Coesfeld,1049
Ascheberg,456
Nottuln,449
Lüdinghausen,735
Nordkirchen,237
Havixbeck,257
Billerbeck,238
Senden,420
Olfen,434
Rosendahl,389
Dülmen,1028
Kreis Coesfeld,5692
