,11_15_2021
Coesfeld,1307
Ascheberg,565
Nottuln,602
Lüdinghausen,872
Nordkirchen,320
Havixbeck,332
Billerbeck,279
Senden,588
Olfen,487
Rosendahl,466
Dülmen,1286
Kreis Coesfeld,7104
