,02_02_2022
Coesfeld,3046
Ascheberg,1341
Nottuln,1266
Lüdinghausen,2051
Nordkirchen,678
Havixbeck,1005
Billerbeck,733
Senden,1592
Olfen,1061
Rosendahl,940
Dülmen,3173
Kreis Coesfeld,16886
