,06_30_2021
Alfter,895
Bad Honnef,795
Bornheim,2071
Eitorf,933
Königswinter,1266
Lohmar,1112
Meckenheim,936
Much,419
Neunkirchen-Seelscheid,653
Niederkassel,1571
Rheinbach,840
Ruppichteroth,450
Sankt Augustin,2209
Siegburg,1897
Swisttal,716
Troisdorf,3441
Wachtberg,665
Windeck,612
Hennef,1891
