,05_31_2021
Alfter,886
Bad Honnef,789
Bornheim,2055
Eitorf,908
Königswinter,1264
Lohmar,1090
Meckenheim,928
Much,419
Neunkirchen-Seelscheid,648
Niederkassel,1544
Rheinbach,817
Ruppichteroth,435
Sankt Augustin,2152
Siegburg,1866
Swisttal,708
Troisdorf,3397
Wachtberg,654
Windeck,612
Hennef,1829
