,01_06_2022
Alfter,1600
Bad Honnef,1332
Bornheim,3559
Eitorf,1446
Königswinter,2245
Lohmar,2065
Meckenheim,1699
Much,824
Neunkirchen-Seelscheid,1153
Niederkassel,3027
Rheinbach,1607
Ruppichteroth,831
Sankt Augustin,4291
Siegburg,3445
Swisttal,1227
Troisdorf,6606
Wachtberg,1213
Windeck,1064
Hennef,3473
