,08_02_2021
Alfter,907
Bad Honnef,816
Bornheim,2106
Eitorf,938
Königswinter,1285
Lohmar,1130
Meckenheim,969
Much,420
Neunkirchen-Seelscheid,657
Niederkassel,1588
Rheinbach,850
Ruppichteroth,449
Sankt Augustin,2242
Siegburg,1921
Swisttal,728
Troisdorf,3492
Wachtberg,677
Windeck,614
Hennef,1907
