Gemeinde,17.06.2021 | 15:00 Uhr,18.06.2021 | 13:00 Uhr,Differenz
Bergkamen,2874,2874,0
Bönen,955,955,0
Fröndenberg/Ruhr,982,982,0
Holzwickede,690,690,0
Kamen,1936,1936,0
Lünen,5164,5164,0
Schwerte,1794,1794,0
Selm,1132,1132,0
Unna,2220,2220,0
Werne,1268,1268,0
