Gemeinde,09.02.2022 | 15:00 Uhr,10.02.2022 | 15:00 Uhr,Differenz
Bergkamen,7382,7633,251
Bönen,2624,2703,79
Fröndenberg/Ruhr,2290,2343,53
Holzwickede,1861,1938,77
Kamen,5013,5201,188
Lünen,12854,13063,209
Schwerte,4844,4976,132
Selm,2915,2998,83
Unna,6253,6538,285
Werne,3061,3189,128
