,07_25_2021,07_24_2021
Kreis Borken,14076,14069
Ahaus,1690,1690
Bocholt,2587,2583
Borken,1500,1500
Gescher,626,626
Gronau,2317,2316
Heek,400,400
Heiden,227,227
Isselburg,453,453
Legden,284,284
Raesfeld,396,396
Reken,485,485
Rhede,623,621
Schöppingen,292,292
Stadtlohn,663,663
Südlohn,214,214
Velen,428,428
Vreden,853,853
abweichender Meldeort,38,38
