,11_14_2021,11_13_2021
Kreis Borken,18109,18043
Ahaus,2183,2178
Bocholt,3235,3215
Borken,1954,1937
Gescher,731,728
Gronau,3385,3383
Heek,442,442
Heiden,303,300
Isselburg,554,551
Legden,324,324
Raesfeld,456,455
Reken,574,573
Rhede,773,769
Schöppingen,356,356
Stadtlohn,951,950
Südlohn,255,255
Velen,542,540
Vreden,1004,1000
abweichender Meldeort,87,87
