,10_11_2021,10_10_2021
Kreis Borken,16206,16206
Ahaus,1959,1959
Bocholt,2941,2941
Borken,1719,1719
Gescher,659,659
Gronau,2965,2965
Heek,422,422
Heiden,279,279
Isselburg,502,502
Legden,299,299
Raesfeld,427,427
Reken,527,527
Rhede,683,683
Schöppingen,332,332
Stadtlohn,804,804
Südlohn,232,232
Velen,471,471
Vreden,922,922
abweichender Meldeort,63,63
