,02_09_2022,02_08_2022
Kreis Borken,49700,48396
Ahaus,6013,5856
Bocholt,8645,8413
Borken,5891,5704
Gescher,1736,1698
Gronau,8133,8002
Heek,1105,1063
Heiden,962,936
Isselburg,1118,1079
Legden,937,919
Raesfeld,1118,1088
Reken,1583,1492
Rhede,2059,1995
Schöppingen,891,858
Stadtlohn,3120,3056
Südlohn,996,976
Velen,1790,1744
Vreden,3479,3393
abweichender Meldeort,124,124
