,06_01_2021,05_31_2021
Kreis Borken,13747,13745
Ahaus,1658,1658
Bocholt,2521,2521
Borken,1485,1485
Gescher,615,615
Gronau,2234,2233
Heek,393,393
Heiden,227,227
Isselburg,448,448
Legden,273,273
Raesfeld,389,389
Reken,485,485
Rhede,607,607
Schöppingen,278,278
Stadtlohn,652,652
Südlohn,215,215
Velen,418,417
Vreden,849,849
