,11_10_2021,11_09_2021
Kreis Borken,17665,17564
Ahaus,2112,2105
Bocholt,3157,3142
Borken,1897,1880
Gescher,712,706
Gronau,3328,3314
Heek,437,436
Heiden,293,293
Isselburg,541,536
Legden,323,323
Raesfeld,453,451
Reken,561,558
Rhede,752,750
Schöppingen,348,345
Stadtlohn,918,908
Südlohn,250,249
Velen,522,515
Vreden,978,971
abweichender Meldeort,83,82
