,01_22_2022,01_21_2022
Kreis Borken,31388,30629
Ahaus,3963,3886
Bocholt,5433,5281
Borken,3456,3371
Gescher,1123,1096
Gronau,5586,5463
Heek,749,738
Heiden,565,550
Isselburg,785,771
Legden,534,525
Raesfeld,745,729
Reken,894,871
Rhede,1309,1283
Schöppingen,615,606
Stadtlohn,1697,1634
Südlohn,529,515
Velen,999,959
Vreden,2268,2215
abweichender Meldeort,138,136
