,02_06_2022,02_05_2022
Kreis Borken,46398,45493
Ahaus,5663,5565
Bocholt,8096,7917
Borken,5401,5275
Gescher,1622,1584
Gronau,7609,7558
Heek,1022,1007
Heiden,905,891
Isselburg,1034,1026
Legden,875,858
Raesfeld,1056,1018
Reken,1450,1402
Rhede,1915,1873
Schöppingen,824,811
Stadtlohn,2890,2800
Südlohn,915,897
Velen,1692,1657
Vreden,3301,3227
abweichender Meldeort,128,127
