,12_15_2021,12_14_2021
Kreis Borken,21995,21871
Ahaus,2592,2588
Bocholt,3991,3958
Borken,2311,2286
Gescher,848,847
Gronau,4090,4065
Heek,540,538
Heiden,418,418
Isselburg,663,659
Legden,402,402
Raesfeld,550,548
Reken,665,663
Rhede,948,939
Schöppingen,432,432
Stadtlohn,1187,1179
Südlohn,340,338
Velen,672,669
Vreden,1239,1236
abweichender Meldeort,107,106
