,01_15_2022,01_14_2022
Kreis Borken,27128,26752
Ahaus,3506,3456
Bocholt,4611,4551
Borken,2869,2793
Gescher,976,955
Gronau,4995,4963
Heek,658,653
Heiden,470,465
Isselburg,714,710
Legden,482,478
Raesfeld,641,626
Reken,751,742
Rhede,1114,1104
Schöppingen,563,552
Stadtlohn,1434,1403
Südlohn,447,443
Velen,832,814
Vreden,1947,1927
abweichender Meldeort,118,117
