,01_11_2022,01_10_2022
Kreis Borken,25714,25434
Ahaus,3274,3232
Bocholt,4456,4415
Borken,2696,2670
Gescher,930,929
Gronau,4752,4681
Heek,627,625
Heiden,455,452
Isselburg,691,690
Legden,464,460
Raesfeld,604,597
Reken,723,721
Rhede,1066,1059
Schöppingen,528,524
Stadtlohn,1347,1341
Südlohn,427,420
Velen,781,769
Vreden,1777,1733
abweichender Meldeort,116,116
