,12_29_2021,12_28_2021
Kreis Borken,23213,23018
Ahaus,2767,2708
Bocholt,4219,4198
Borken,2445,2426
Gescher,870,869
Gronau,4236,4225
Heek,589,585
Heiden,424,423
Isselburg,675,673
Legden,428,426
Raesfeld,575,574
Reken,698,695
Rhede,1026,1024
Schöppingen,462,457
Stadtlohn,1253,1243
Südlohn,364,358
Velen,693,689
Vreden,1378,1335
abweichender Meldeort,111,110
