,09_13_2021,09_12_2021
Kreis Borken,15677,15677
Ahaus,1893,1893
Bocholt,2887,2887
Borken,1665,1665
Gescher,649,649
Gronau,2780,2780
Heek,416,416
Heiden,256,256
Isselburg,488,488
Legden,290,290
Raesfeld,414,414
Reken,516,516
Rhede,674,674
Schöppingen,316,316
Stadtlohn,774,774
Südlohn,223,223
Velen,462,462
Vreden,911,911
abweichender Meldeort,63,63
