,07_27_2021,07_26_2021
Kreis Borken,14083,14076
Ahaus,1691,1690
Bocholt,2590,2587
Borken,1500,1500
Gescher,627,626
Gronau,2317,2317
Heek,400,400
Heiden,227,227
Isselburg,453,453
Legden,284,284
Raesfeld,396,396
Reken,486,485
Rhede,623,623
Schöppingen,292,292
Stadtlohn,663,663
Südlohn,214,214
Velen,428,428
Vreden,853,853
abweichender Meldeort,39,38
